osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: 85875
Countdown: 0
SampleSet: Normal
StackLeniency: 0.7
Mode: 1
LetterboxInBreaks: 0
WidescreenStoryboard: 1

[Editor]
Bookmarks: 375,6375,12375,24375,36375,48375,60375,72375,85875,97875,106875,117375,120937,124875
DistanceSpacing: 2.4
BeatDivisor: 4
GridSize: 32
TimelineZoom: 1

[Metadata]
Title:Born To Run
TitleUnicode:Born To Run
Artist:Hanako Nana
ArtistUnicode:하나코 나나
Creator:arien666
Version:3 Stars
Source:봉누도
Tags:korean rock 花子ナナ 쌍칠아재 ミツキヨ mitsukiyo 미츠키요 stellive 스텔라이브 cliché cliche 클리셰 77 bongnudo GTA grand theft auto V 5 vtuber 버튜버 버츄얼 유튜버 virtual バーチャル youtuber POCARI SWEAT marksman666
BeatmapID:5187131
BeatmapSetID:2293341

[Difficulty]
HPDrainRate:6.7
CircleSize:1.2
OverallDifficulty:4.7
ApproachRate:1.2
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"born to run.jpg",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
375,375,4,1,0,85,1,0
72370,-121.951219512195,4,1,0,85,0,0
85875,-100,4,1,0,85,0,1
105375,-100,4,1,0,85,0,0


[HitObjects]
256,192,375,5,12,0:0:0:0:
256,192,3187,1,12,0:0:0:0:
256,192,3375,1,12,0:0:0:0:
256,192,6187,1,8,0:0:0:0:
256,192,6375,1,0,0:0:0:0:
256,192,6750,1,0,0:0:0:0:
256,192,7312,1,0,0:0:0:0:
256,192,7687,1,0,0:0:0:0:
256,192,8062,1,0,0:0:0:0:
256,192,8250,1,0,0:0:0:0:
256,192,8437,1,8,0:0:0:0:
256,192,8812,1,8,0:0:0:0:
256,192,9000,1,0,0:0:0:0:
256,192,9187,1,0,0:0:0:0:
256,192,9375,1,8,0:0:0:0:
256,192,9750,1,0,0:0:0:0:
256,192,10312,1,0,0:0:0:0:
256,192,10687,1,8,0:0:0:0:
256,192,11062,1,8,0:0:0:0:
256,192,11250,1,0,0:0:0:0:
256,192,11437,1,0,0:0:0:0:
256,192,11812,1,8,0:0:0:0:
256,192,12000,1,0,0:0:0:0:
256,192,12375,1,4,0:0:0:0:
256,192,12750,1,8,0:0:0:0:
256,192,13125,1,8,0:0:0:0:
256,192,13500,1,0,0:0:0:0:
256,192,13687,1,0,0:0:0:0:
256,192,14062,1,0,0:0:0:0:
256,192,14250,1,8,0:0:0:0:
256,192,14625,1,8,0:0:0:0:
256,192,14812,1,0,0:0:0:0:
256,192,15000,1,8,0:0:0:0:
256,192,15375,1,4,0:0:0:0:
256,192,15750,1,0,0:0:0:0:
256,192,16125,1,8,0:0:0:0:
256,192,16500,1,0,0:0:0:0:
256,192,16687,1,8,0:0:0:0:
256,192,17062,1,8,0:0:0:0:
256,192,17250,1,0,0:0:0:0:
256,192,17625,1,8,0:0:0:0:
256,192,17812,1,0,0:0:0:0:
256,192,18000,1,8,0:0:0:0:
256,192,18375,1,4,0:0:0:0:
256,192,18750,1,0,0:0:0:0:
256,192,19125,1,8,0:0:0:0:
256,192,19500,1,0,0:0:0:0:
256,192,19687,1,8,0:0:0:0:
256,192,20062,1,8,0:0:0:0:
256,192,20250,1,0,0:0:0:0:
256,192,20625,1,8,0:0:0:0:
256,192,21000,1,8,0:0:0:0:
256,192,21187,1,0,0:0:0:0:
256,192,21562,1,0,0:0:0:0:
256,192,21750,1,8,0:0:0:0:
256,192,22125,1,0,0:0:0:0:
256,192,22500,1,8,0:0:0:0:
256,192,22687,1,8,0:0:0:0:
256,192,22875,12,0,23625,0:0:0:0:
256,192,24375,5,4,0:0:0:0:
256,192,24750,1,8,0:0:0:0:
256,192,25125,1,0,0:0:0:0:
256,192,25312,1,0,0:0:0:0:
256,192,25500,1,8,0:0:0:0:
256,192,25687,1,0,0:0:0:0:
256,192,26062,1,0,0:0:0:0:
256,192,26250,1,8,0:0:0:0:
256,192,26625,1,0,0:0:0:0:
256,192,26718,1,0,0:0:0:0:
256,192,26812,1,0,0:0:0:0:
256,192,27000,1,8,0:0:0:0:
256,192,27375,1,0,0:0:0:0:
256,192,27750,1,8,0:0:0:0:
256,192,28125,1,0,0:0:0:0:
256,192,28312,1,8,0:0:0:0:
256,192,28500,1,8,0:0:0:0:
256,192,28687,1,0,0:0:0:0:
256,192,29062,1,8,0:0:0:0:
256,192,29250,1,0,0:0:0:0:
256,192,29625,1,0,0:0:0:0:
256,192,29718,1,0,0:0:0:0:
256,192,29812,1,0,0:0:0:0:
256,192,30000,1,8,0:0:0:0:
256,192,30375,1,0,0:0:0:0:
256,192,30750,1,8,0:0:0:0:
256,192,31125,1,0,0:0:0:0:
256,192,31312,1,0,0:0:0:0:
256,192,31500,1,8,0:0:0:0:
256,192,31687,1,0,0:0:0:0:
256,192,32062,1,0,0:0:0:0:
256,192,32250,1,8,0:0:0:0:
256,192,32625,1,0,0:0:0:0:
256,192,32718,1,0,0:0:0:0:
256,192,32812,1,0,0:0:0:0:
256,192,33000,1,8,0:0:0:0:
256,192,33375,1,0,0:0:0:0:
256,192,33750,1,8,0:0:0:0:
256,192,34125,1,0,0:0:0:0:
256,192,34312,1,8,0:0:0:0:
256,192,34500,1,8,0:0:0:0:
256,192,34687,1,0,0:0:0:0:
256,192,35062,1,8,0:0:0:0:
256,192,35250,1,0,0:0:0:0:
256,192,35625,1,0,0:0:0:0:
256,192,35718,1,0,0:0:0:0:
256,192,35812,1,0,0:0:0:0:
256,192,36000,1,8,0:0:0:0:
256,192,36187,1,8,0:0:0:0:
256,192,36375,1,4,0:0:0:0:
256,192,36750,1,0,0:0:0:0:
256,192,37125,1,8,0:0:0:0:
256,192,37312,1,0,0:0:0:0:
256,192,37500,1,8,0:0:0:0:
256,192,37875,1,8,0:0:0:0:
256,192,38062,1,0,0:0:0:0:
256,192,38250,1,0,0:0:0:0:
256,192,38437,1,8,0:0:0:0:
256,192,38812,1,8,0:0:0:0:
256,192,39187,1,0,0:0:0:0:
256,192,39562,1,0,0:0:0:0:
256,192,39750,1,8,0:0:0:0:
256,192,40125,1,0,0:0:0:0:
256,192,40312,1,8,0:0:0:0:
256,192,40500,1,8,0:0:0:0:
256,192,40687,1,0,0:0:0:0:
256,192,41062,1,0,0:0:0:0:
256,192,41250,1,8,0:0:0:0:
256,192,41437,1,0,0:0:0:0:
256,192,41812,1,0,0:0:0:0:
256,192,42000,1,8,0:0:0:0:
256,192,42375,1,4,0:0:0:0:
256,192,42750,1,8,0:0:0:0:
256,192,43125,1,0,0:0:0:0:
256,192,43312,1,0,0:0:0:0:
256,192,43500,1,8,0:0:0:0:
256,192,43875,1,0,0:0:0:0:
256,192,44062,1,0,0:0:0:0:
256,192,44250,1,8,0:0:0:0:
256,192,44437,1,0,0:0:0:0:
256,192,44812,1,8,0:0:0:0:
256,192,45187,1,0,0:0:0:0:
256,192,45562,1,8,0:0:0:0:
256,192,45750,1,0,0:0:0:0:
256,192,46125,1,0,0:0:0:0:
256,192,46312,1,0,0:0:0:0:
256,192,46500,1,8,0:0:0:0:
256,192,46687,2,0,L|160:192,7,70
256,192,48375,1,0,0:0:0:0:
256,192,48750,1,8,0:0:0:0:
256,192,49125,1,0,0:0:0:0:
256,192,49312,1,0,0:0:0:0:
256,192,49500,1,8,0:0:0:0:
256,192,49687,1,0,0:0:0:0:
256,192,50062,1,0,0:0:0:0:
256,192,50250,1,8,0:0:0:0:
256,192,50625,1,0,0:0:0:0:
256,192,50812,1,8,0:0:0:0:
256,192,51000,1,8,0:0:0:0:
256,192,51187,1,0,0:0:0:0:
256,192,51562,1,0,0:0:0:0:
256,192,51750,1,8,0:0:0:0:
256,192,52125,1,0,0:0:0:0:
256,192,52312,1,8,0:0:0:0:
256,192,52687,1,8,0:0:0:0:
256,192,52875,1,0,0:0:0:0:
256,192,53250,1,0,0:0:0:0:
256,192,53437,1,8,0:0:0:0:
256,192,53812,1,8,0:0:0:0:
256,192,54000,1,8,0:0:0:0:
256,192,54375,1,0,0:0:0:0:
256,192,54562,1,0,0:0:0:0:
256,192,54750,1,8,0:0:0:0:
256,192,55125,1,0,0:0:0:0:
256,192,55312,1,0,0:0:0:0:
256,192,55500,1,8,0:0:0:0:
256,192,55687,1,0,0:0:0:0:
256,192,56062,1,8,0:0:0:0:
256,192,56250,1,0,0:0:0:0:
256,192,56625,1,8,0:0:0:0:
256,192,56812,1,0,0:0:0:0:
256,192,57000,1,8,0:0:0:0:
256,192,57187,1,0,0:0:0:0:
256,192,57375,1,0,0:0:0:0:
256,192,57750,1,8,0:0:0:0:
256,192,58125,1,8,0:0:0:0:
256,192,58500,1,0,0:0:0:0:
256,192,58687,1,8,0:0:0:0:
256,192,59062,1,8,0:0:0:0:
256,192,59250,1,0,0:0:0:0:
256,192,59437,1,0,0:0:0:0:
256,192,59625,1,8,0:0:0:0:
256,192,59812,1,0,0:0:0:0:
256,192,60000,1,0,0:0:0:0:
256,192,60375,1,4,0:0:0:0:
256,192,60750,1,0,0:0:0:0:
256,192,60843,1,0,0:0:0:0:
256,192,61125,1,8,0:0:0:0:
256,192,61500,1,0,0:0:0:0:
256,192,61687,1,0,0:0:0:0:
256,192,61875,1,8,0:0:0:0:
256,192,62156,1,0,0:0:0:0:
256,192,62437,1,0,0:0:0:0:
256,192,62625,1,8,0:0:0:0:
256,192,63187,1,0,0:0:0:0:
256,192,63375,1,8,0:0:0:0:
256,192,63562,1,0,0:0:0:0:
256,192,63656,1,0,0:0:0:0:
256,192,63937,1,8,0:0:0:0:
256,192,64125,1,8,0:0:0:0:
256,192,64312,1,0,0:0:0:0:
256,192,64406,1,0,0:0:0:0:
256,192,64687,1,0,0:0:0:0:
256,192,64875,1,8,0:0:0:0:
256,192,65156,1,0,0:0:0:0:
256,192,65437,1,0,0:0:0:0:
256,192,65625,1,8,0:0:0:0:
256,192,66000,1,8,0:0:0:0:
256,192,66375,1,0,0:0:0:0:
256,192,66750,1,8,0:0:0:0:
256,192,66843,1,8,0:0:0:0:
256,192,67125,1,0,0:0:0:0:
256,192,67500,1,8,0:0:0:0:
256,192,67687,1,8,0:0:0:0:
256,192,67875,1,0,0:0:0:0:
256,192,68156,1,8,0:0:0:0:
256,192,68437,1,8,0:0:0:0:
256,192,68625,1,0,0:0:0:0:
256,192,69187,1,0,0:0:0:0:
256,192,69375,1,8,0:0:0:0:
256,192,69562,1,0,0:0:0:0:
256,192,69656,1,0,0:0:0:0:
256,192,69937,1,8,0:0:0:0:
256,192,70125,1,8,0:0:0:0:
256,192,70312,1,0,0:0:0:0:
256,192,70406,1,0,0:0:0:0:
256,192,70687,1,8,0:0:0:0:
256,192,70875,1,8,0:0:0:0:
256,192,71156,1,0,0:0:0:0:
256,192,71437,1,0,0:0:0:0:
256,192,71625,1,8,0:0:0:0:
256,192,71812,1,0,0:0:0:0:
256,192,72000,1,0,0:0:0:0:
256,192,72375,1,0,0:0:0:0:
256,192,72750,1,8,0:0:0:0:
256,192,73125,1,0,0:0:0:0:
256,192,73250,1,0,0:0:0:0:
256,192,73500,1,8,0:0:0:0:
256,192,73875,1,0,0:0:0:0:
256,192,74000,1,0,0:0:0:0:
256,192,74250,1,8,0:0:0:0:
256,192,74500,1,0,0:0:0:0:
256,192,74625,1,0,0:0:0:0:
256,192,74875,1,8,0:0:0:0:
256,192,75000,1,8,0:0:0:0:
256,192,75375,1,0,0:0:0:0:
256,192,75750,1,0,0:0:0:0:
256,192,76125,1,8,0:0:0:0:
256,192,76250,1,8,0:0:0:0:
256,192,76500,1,0,0:0:0:0:
256,192,76750,1,0,0:0:0:0:
256,192,76875,1,0,0:0:0:0:
256,192,77125,1,8,0:0:0:0:
256,192,77250,1,8,0:0:0:0:
256,192,77625,1,8,0:0:0:0:
256,192,77875,1,0,0:0:0:0:
256,192,78000,1,0,0:0:0:0:
256,192,78375,1,8,0:0:0:0:
256,192,78750,1,0,0:0:0:0:
256,192,79125,1,8,0:0:0:0:
256,192,79312,1,0,0:0:0:0:
256,192,79500,1,8,0:0:0:0:
256,192,79875,1,8,0:0:0:0:
256,192,80125,1,0,0:0:0:0:
256,192,80250,1,0,0:0:0:0:
256,192,80500,1,0,0:0:0:0:
256,192,80625,1,0,0:0:0:0:
256,192,81000,1,8,0:0:0:0:
256,192,81187,1,0,0:0:0:0:
256,192,81562,1,0,0:0:0:0:
256,192,81750,1,8,0:0:0:0:
256,192,81937,1,8,0:0:0:0:
256,192,82125,1,0,0:0:0:0:
256,192,82500,1,8,0:0:0:0:
256,192,82687,1,0,0:0:0:0:
256,192,82875,1,8,0:0:0:0:
256,192,83156,1,0,0:0:0:0:
256,192,83437,1,0,0:0:0:0:
256,192,83625,1,8,0:0:0:0:
256,192,83906,1,0,0:0:0:0:
256,192,84187,1,8,0:0:0:0:
256,192,84375,12,0,85500,0:0:0:0:
256,192,85875,5,4,0:0:0:0:
256,192,86250,1,8,0:0:0:0:
256,192,86625,1,0,0:0:0:0:
256,192,86812,1,8,0:0:0:0:
256,192,87000,1,8,0:0:0:0:
256,192,87187,1,0,0:0:0:0:
256,192,87562,1,0,0:0:0:0:
256,192,87750,1,8,0:0:0:0:
256,192,87937,1,0,0:0:0:0:
256,192,88125,1,0,0:0:0:0:
256,192,88312,1,0,0:0:0:0:
256,192,88500,1,8,0:0:0:0:
256,192,88875,1,0,0:0:0:0:
256,192,89250,1,8,0:0:0:0:
256,192,89625,1,0,0:0:0:0:
256,192,89812,1,0,0:0:0:0:
256,192,90000,1,8,0:0:0:0:
256,192,90187,1,0,0:0:0:0:
256,192,90562,1,0,0:0:0:0:
256,192,90750,1,8,0:0:0:0:
256,192,90937,1,0,0:0:0:0:
256,192,91125,1,0,0:0:0:0:
256,192,91218,1,0,0:0:0:0:
256,192,91312,1,0,0:0:0:0:
256,192,91500,1,8,0:0:0:0:
256,192,91875,1,0,0:0:0:0:
256,192,92250,1,8,0:0:0:0:
256,192,92625,1,8,0:0:0:0:
256,192,92812,1,0,0:0:0:0:
256,192,93000,1,0,0:0:0:0:
256,192,93187,1,8,0:0:0:0:
256,192,93562,1,0,0:0:0:0:
256,192,93750,1,8,0:0:0:0:
256,192,93937,1,8,0:0:0:0:
256,192,94125,1,0,0:0:0:0:
